"","GSM8093099_E2477-1_PrimeView_.CEL","GSM8093100_E2477-2_PrimeView_.CEL","GSM8093101_E2477-3_PrimeView_.CEL","GSM8093102_E2478-1_PrimeView_.CEL","GSM8093103_E2478-2_PrimeView_.CEL","GSM8093104_E2478-3_PrimeView_.CEL"
"EIF2S1",10.8222671043751,10.8531047539041,10.8101275416829,11.2121508824234,11.2937456274453,11.1687465543479
"EIF2S1",9.69242523944159,9.70313828414093,9.65783084285125,9.62837005196178,9.63439980091052,9.63772535997155
"RNASE1",3.82592353055747,3.96403032343685,4.07877345334583,4.04991476491734,3.75119818303701,3.98204951723867
"SEC61G",12.9007919692531,12.9239047250032,12.9254775132288,13.0161172072593,13.0106879884764,13.0169997274019
"CKAP5",9.80949242810627,9.81178788468876,9.77852048918239,9.68707655815968,9.7537621158746,9.70940565503578
"LIMA1",3.78865453085938,3.79680201709958,3.6716465137723,4.02578391721695,4.10285382237017,4.07021958766644
"LIMA1",9.89535257638444,9.95024020388704,9.92100000088156,11.7094117181726,11.7823424608153,11.6672481068313
"MPDU1",10.0324892306529,9.97492009742543,10.0166100861937,10.1936852872219,10.1731928078041,10.1774037913419
"MPDU1",10.0476782013677,10.0515715293092,9.95558352462308,10.130324148381,10.1601181505964,10.1665214740036
"TMEM167B",8.34205280251048,8.40635571826068,8.46400972105308,8.20656622684362,8.15946342480877,8.11999093413307
"TMEM167B",6.32339824239148,6.31471528963291,6.41782597173261,6.03757943714092,6.14555372326598,6.02132520152964
"TMEM167B",9.28466396472807,9.2862092861199,9.30422111640091,9.3326467608296,9.31456085938751,9.32482284630626
"CTNNBIP1",7.72083964031636,8.22874151938507,8.06522901333251,6.78003732327839,6.34943111645933,6.59277557696465
"CTNNBIP1",6.33579233757882,6.24099808155849,6.3928956775827,5.52481050142962,5.54926652825138,5.55588784882522
"CTNNBIP1",8.18575227276926,8.2963718029546,8.15044242400909,7.81103451119788,7.79373874522494,7.87314944453809
"RAE1",9.63200627977509,9.65187691578135,9.5882426188395,11.0039199165695,10.9600287187461,10.9638656940178
"RAE1",10.7998215561253,10.7674014095625,10.8009072785038,12.0693694190963,12.036786177904,12.0948307551297
"MGAT1",9.43858862815626,9.35641207505335,9.28058054149174,8.93783041258549,9.03200902232973,9.01339830448683
"ARHGAP1",9.27808546352093,9.30237319859986,9.25655616943362,8.33981780398692,8.40457657511764,8.41181204580246
"RAB6A /// RAB6C /// WTH3DI",9.38484120459869,9.34487423822378,9.31098155788123,8.95754371572507,9.00155001806702,8.88905163585183
"RAB6A",9.39822851336241,9.33881239196521,9.32894139819027,9.12796977610585,9.23445959089053,9.16017088013591
"RAB6A",8.8814454019507,8.88678121488477,8.86174224672823,8.58898107943374,8.67766756520587,8.63503248824419
"PES1",9.92772919740171,9.89896613628764,9.89382639779248,10.1810473837819,10.1965209803381,10.1692683847137
"PPP1R16A",8.229454851232,8.385916310789,8.22024921837526,7.32889939310494,7.41445643886834,7.64865391730197
"WASF2",7.54343285667257,7.48266194061871,7.46386394743794,7.17119353713692,7.20410264388599,7.23042122427009
"WASF2",7.5597627542749,7.59527974485277,7.56373782760348,7.64247605629995,7.6341421086691,7.67744726357628
"WASF2",5.91778512019741,6.11787167804943,6.19806950195282,6.43417924031876,6.28989146885529,6.30210253077109
"TOP2B",11.4899075407768,11.4626217728625,11.4627333862377,10.7030854201711,10.7367842106406,10.7408948587608
"TMED9",10.6326336451613,10.5848927810832,10.5799013431725,10.1484880863718,10.1342612117562,10.1784535831256
"TMED9",11.0973885955806,11.0945232016481,11.1195177915765,10.6078815645443,10.5990161621755,10.6424954709863
"RBFOX2",9.86692584291362,9.78046120639677,9.74307429265723,10.1866278331679,10.2902478222345,10.2943932922778
"RBFOX2",10.2984747523463,10.248842582987,10.2577914216247,10.7718889864177,10.7883154638619,10.889440335723
"RBFOX2",6.11398278251495,6.20526613228573,6.15858607205298,6.71876740794479,6.83228381152175,6.9359002386004
"RBFOX2",8.72826359032171,8.83507175354972,8.70181394762558,7.63289856420922,7.81133471391963,7.89999765872571
"RBFOX2",10.0598815836955,10.058201475631,10.0561652168752,8.73089998755645,8.77831168387433,8.60164197640844
"ECE1",7.83367972245424,7.77459348511654,7.7433238880082,6.30933688505158,6.63727691512458,6.69490109842109
"ECE1",8.11185354009251,7.97473330265212,7.97449763476231,6.5873022708211,6.3769385470183,6.44267011748194
"RERE",7.75872289836466,7.68658599748892,7.75750415882931,7.96878708178636,8.05311528029854,8.14247046930547
"RHEB",8.10709284725479,7.96951223018989,8.04646998866073,7.32329882964569,7.50624763396943,7.44659864465841
"RHEB",5.34069602748271,5.23397724234386,5.39642369051841,4.62604874336657,4.58965232529458,4.71281703649203
"RHEB",11.5130291535633,11.5180071779129,11.4724736999812,11.1992533613591,11.1493652649864,11.1190420635856
"AP2B1",10.2987512000238,10.4235410419806,10.3693591295903,9.26549930973853,9.3120918385727,9.27040746117592
"AP2B1",9.45111881336514,9.41869048747229,9.40037345934298,10.3141047710412,10.3547741718675,10.3560323890527
"LEPROTL1",8.50745305159842,8.40293370998803,8.4637418774866,8.42167147821477,8.42921217686827,8.48540106114499
"LEPROTL1",8.38412256745181,8.41135330954951,8.39886137899884,8.51166271413447,8.40635571826069,8.47535577461817
"UBE2A",11.0495738996697,11.0233995180639,10.9610990669643,11.0241646208913,11.0587320144382,11.0340262242092
"UBE2A",11.4236327014235,11.3673098481889,11.3692389137969,11.4065952475803,11.4522753066218,11.3719761939502
"AK1",7.82589433878611,7.84309680207373,7.80176057041593,7.30182029171297,7.19618085365715,7.24520028140025
"AK1",10.0234478497627,9.9872740153312,9.97390460992348,9.43995723580532,9.47271429522082,9.51065215414682
"KRTCAP2",10.6523214149931,10.6543528848124,10.7375568581372,10.5999976145085,10.5886177538981,10.5770648639743
"SLIRP",12.2782956427045,12.3661135244191,12.2745351042202,12.3004233353618,12.3684356162834,12.3685022398676
"POLR2E",6.28405093897203,6.19108017070236,6.08203558220517,5.26888616612283,4.95141705912995,5.40977025071641
"POLR2E",10.3701405444568,10.3839658243787,10.3560349746733,9.9020036859684,9.90922733011809,10.0512387257298
"POLR2E",10.6471088888163,10.6244788236749,10.5945684109097,10.2384212287036,10.2534065397887,10.2831526780368
"ENSA",10.9942886202425,10.9567160253165,10.9848154074128,10.2073626755472,10.1892446445685,10.0340182901496
"CBX5",7.38699886942651,7.36609483556165,7.34854670603244,6.46185003469343,6.35686334034841,6.4278488760127
"CBX5",10.2523256319492,10.2458039112159,10.3033017875648,8.84017275620043,8.88548992032448,8.98883787594472
"CBX5",8.29458289822801,8.37989796199437,8.25177447111669,6.89577596104574,6.94161893464395,6.94261862791007
"CBX5",9.17579295796023,9.14508304117995,9.11767381546447,8.26619659267047,8.27625608399552,8.33267390498954
"CBX5",8.86455381580205,8.89234732351975,8.90290001094968,7.72617135348344,7.90158360305943,7.93203043825124
"CBX5",7.67837056133637,7.56994413008348,7.62983637692596,6.17738677262906,6.39968988860562,6.31175161953631
"COL18A1",8.15468999597983,8.24694870897647,8.26506691941785,6.46811305171572,6.88587795414315,6.90918726254882
"FURIN",8.01737511994226,7.83870879345139,8.10869025992884,8.44524050075603,8.50732536226321,8.50228585717202
"PAPD7",10.0145164655505,10.0331351493178,10.0092399501114,9.05152471199211,9.05734461031549,9.10812095697235
"GLO1",11.4501870168582,11.4167390095656,11.4195255495348,11.2555038117216,11.2882529561733,11.2576597241531
"VAMP3",9.0643191562694,9.09655786339818,9.10541377691117,7.84287828417214,7.94761890544551,7.95907995024882
"VAMP3",10.8707027282432,10.9229593695808,10.8672426155056,9.7962090626484,9.81602863490019,9.82099744361196
"RABAC1",10.0223641612657,9.99673494453427,10.0312924737676,9.49161642662533,9.52286092936092,9.59920752595621
"ESYT1",11.0576069683118,11.0345046922583,11.0099345017729,9.75429314889097,9.8178206775052,9.88346296824421
"BLOC1S1",8.58679216099848,8.55204096421306,8.55925876954755,8.53810594505693,8.54885929811176,8.56904079470328
"MRPL22",4.35353688250781,4.47135230792589,4.33184002378026,4.54376075131822,4.33541330802711,4.18374953963785
"HNRNPA0",9.77693149043575,9.8213056448074,9.72831449787537,9.3235298104783,9.31726454258936,9.29433906164812
"G6PD",8.91725872607388,8.88738246547594,8.89713866693978,8.53334526558698,8.53520622545999,8.55441922717608
"G6PD",8.92299111288158,8.9029336626498,8.9130510722178,8.60455479327136,8.58585517585889,8.61913734308733
"CARS",9.33077320874603,9.3392959587301,9.27594191048001,9.81439224007759,9.86963899340683,9.85882748651668
"FLOT2",9.27285919560415,9.26374021787097,9.23901326065961,8.54606567069068,8.58479995311578,8.60226823377328
"FLOT2",8.03884708948238,7.93337620281808,7.93069101907089,6.91578394532049,6.98574789122563,7.13414030903575
"CLPTM1",7.97388085121223,7.8953655187717,7.92055853209714,7.75415505656468,7.79470774759633,7.89818857398044
"CLPTM1",8.62540881017725,8.579787121685,8.61646963026167,8.56045297783967,8.3138516220807,8.43328605277773
"ITGAV",6.76732937498433,6.71358734296875,6.63801079450824,7.24147805037963,7.44944121657914,7.2729216598498
"ITGAV",7.35021920622063,7.77594132703868,7.6370608440998,7.58323972274309,7.50217412518064,7.09456827167712
"ITGAV",6.22542512834163,6.15185729798948,6.1040385035547,7.32972533056693,7.53852990553928,7.46585566577972
"ACSL1",9.48142143799267,9.52640555123439,9.55308700152579,9.21614992682857,9.22670893925411,9.16269034940532
"SRSF6",10.5498879640991,10.4917228676931,10.4485655117316,11.0662776418766,11.0486120877665,11.0689396979736
"ABHD14B",6.86552524057672,6.81743705090631,6.74428345480736,6.4239707127336,6.46410367258766,6.56061147913905
"ATXN10",7.55281325251367,7.50327224060373,7.36848238006887,6.36529991613363,6.47057185453434,6.46410367258766
"ATXN10",11.0346167088811,10.9959428947212,10.9966686823957,10.2357705182589,10.3045689656556,10.2987701070351
"UQCR11",7.67326508081353,7.88888987068888,7.73433422207378,7.63191648736519,7.74776056327116,7.69565691136148
"CYBRD1",9.28974600471526,9.2321860108735,9.3022814662208,7.69080045455664,7.59466822626779,7.73985038716177
"CYBRD1",7.85105308242567,7.86009933359774,7.75897977769813,6.38161888276651,6.04690340554176,6.18887984295128
"CYBRD1",8.37555547334802,8.2115247896953,8.27508015740146,6.93499567595814,7.00882570918413,6.93968956442369
"LSM3",10.9326305633442,10.8089375214598,10.8880383515091,10.6065100910613,10.7118269904366,10.605102283975
"MRPS21",7.12878941405399,7.09554059376419,7.1217282611569,6.7292928361523,6.53564291969835,6.61044512336361
"MRPS21",9.46645450372482,9.43427460581439,9.35662563035231,8.98028577955592,9.03804825673855,9.08932954306566
"MRPL15",6.62951023669021,6.44475236242706,6.47947526932302,5.78397239955417,5.84667560275305,5.76020004108894
"MRPL15",12.1544865385791,12.1608892588102,12.1410845705882,11.8185439422927,11.8518016984567,11.8883645108547
"CYTH2",7.26892849303336,7.19603356598559,7.2606391455585,6.1041649425807,6.14503421484146,5.78401545069395
"CYTH2",8.20281051034568,8.0935793126848,8.17457935958467,8.62369394922676,8.68716012614872,8.64482741019987
"MAP2K2",9.7546117311866,9.71837978754433,9.6613405864591,9.63405034578936,9.61600945425199,9.68087173079129
"IGBP1",10.6593023420132,10.6571531903794,10.6619754326485,10.6591885673412,10.6716754575542,10.6767889522026
"RPS3A",13.8830396482986,13.9696926706133,13.9261909055867,13.8878064252567,13.8653805333945,13.8355193857709
"CARKD",9.67998379006751,9.72423033117291,9.74509140731859,10.4721858488639,10.5235794429186,10.474380607652
"PRKCDBP",10.125005300594,10.0227637257785,10.0407414130249,8.64428451765706,8.78907488690393,8.73567597670138
"ICMT",8.97725764931713,8.95238558627242,8.98902196346463,7.89769884012046,7.890091712165,8.08720880203074
"ICMT",10.1309664879922,10.1379662836574,10.2098036800372,8.96889035409039,8.96627435809052,8.97281438188036
"CLK1",8.9333793243905,8.93838951563392,8.90629700608278,10.5895871034252,10.6758800310398,10.6062983485567
"GJA1",5.88865263694771,5.79393935848155,5.82338975986228,5.22070112628399,4.88652614812775,4.9850837831387
"GJA1",5.16439298129357,5.10626437255594,4.99241814639591,4.27406252990563,3.88995401316191,4.12947670761603
"GJA1",7.24336970805751,7.199527163475,7.32264033366942,6.41140553742534,6.2767040133935,6.14550912888725
"GJA1",9.48192539876906,9.49924491446935,9.45090629709496,8.94881329537945,9.0229804031457,8.95946218349174
"DNAJB6",9.31949430048648,9.28316513382379,9.2385946484396,9.29252457024556,9.33212624061357,9.32428940246183
"DNAJB6",9.77005788214618,9.81049710154261,9.7570939367276,9.55128230690445,9.57728563347904,9.51790486235391
"RPL28",9.59335154010311,9.65846767163433,9.61590502202356,8.99085816293794,9.05647624108107,9.02177064006357
"RPL28",13.593367486721,13.5777677273607,13.5956061105353,13.6507951873899,13.6560478039742,13.6744307097835
"RBX1",11.4810068164475,11.4965764435451,11.4491055175093,11.2766820383654,11.300761509771,11.2384152616109
"RBX1",11.4556772374867,11.4886529660079,11.4014856457344,11.2828193811153,11.3320688251913,11.3401841404729
"PRCC",8.55415460935324,8.48579427517377,8.37610457990951,8.54726759402179,8.53936846104799,8.57578852494144
"INSIG1",8.68892181825056,8.69541126420535,8.653506103129,8.37253143501296,8.4301118051584,8.35401735716347
"INSIG1",7.64133141419582,7.71030047019784,7.60944059402991,7.47577896326232,7.51071048587552,7.49763367408996
"INSIG1",7.42685132295651,7.68747275710469,7.55763388692429,7.35133682640148,7.42133582720022,7.50897539232758
"NDUFS4",11.1136926612001,11.1111846561858,11.0748867147314,11.3181340350951,11.3235095214861,11.3475765180189
"EFNA1",8.76814244341423,8.80899950854559,8.84008538295958,7.98482327431471,8.01317353327027,8.1495038152418
"LOC101060373 /// LOC102723728 /// NOMO1 /// NOMO2 /// NOMO3",10.7069600480846,10.6754676486226,10.7074616144391,10.4617714785521,10.4312171301965,10.4734949535335
"JUP",7.90737331462258,7.81857847650567,7.87605019739393,7.62513149413137,7.46005737303087,7.60478564717439
"ZCCHC3",7.6167249194987,7.56981273559023,7.61687888294125,6.8494572048441,7.00150589901292,7.10257331379924
"BACE2",5.19393409390202,5.15152042086578,5.22524502305226,4.86029144190246,4.81217593190683,4.90217235371762
"EFCAB14",7.51796813431321,7.48452848499431,7.47605781115358,6.79634992279925,6.79162450320698,6.82910616950627
"EFCAB14",7.3137619271673,7.22745538347646,7.27414488459187,7.31607621950436,7.32768848801862,7.37523733154378
"EFCAB14",8.06446718954665,8.15050418459166,8.00947317704559,8.04392268901227,8.22011582150065,8.12703677698419
"TMEM214",7.59384991459046,7.85945945510856,7.74419007160343,7.62828423510338,7.78860497684001,7.80820713884075
"HSPE1 /// HSPE1-MOB4",8.95357011280397,9.10466963643851,9.02237911852294,7.70112556176706,7.75667184003964,7.79916207341844
"HSPE1 /// HSPE1-MOB4",12.1453164343358,12.1705360476934,12.1540120827881,11.0640002371505,11.1142696729667,11.0086716806886
"TOMM34",10.8257871028207,10.7785854136253,10.7916090904358,12.0060442834887,11.9600105964702,12.0306044625982
"STARD3",8.72176721932318,8.70563908748966,8.76021430280362,8.57683542517768,8.4801800775218,8.520644054353
"NDUFA11",11.8184039539319,11.7446547114752,11.8388421505277,11.7789472391538,11.7416395592349,11.8034733439506
"NDUFA11",11.1986002065968,11.1718307032844,11.1770812449188,11.1056398326862,11.1394674327723,11.179982948723
"TMEM167A",9.34754731829166,9.2732954450672,9.23356719927946,8.92511645209521,9.03995032453211,8.99516067325828
"AHSG",4.81923930475456,4.92574931045787,4.88546749234669,4.87178634486043,5.01929696231236,4.96748403388617
"PRC1",12.1105620064281,12.0634340248729,12.0711110680185,11.1910177019907,11.1817377559672,11.2073141903232
"FAM96A",9.50153442790765,9.51406688578382,9.52421458081798,8.72872496076941,8.79001501397644,8.8197843533306
"CNIH1",11.4484112433526,11.5238536601479,11.5006596347444,11.0711916508512,11.0548308319686,11.0838109627719
"FAF1",9.40539406625583,9.44754467926541,9.40425319971731,9.72810768757978,9.73500847084186,9.70823909822852
"FAF1",8.39971696602006,8.38260940160432,8.3790913683173,8.54086353004326,8.54868125820827,8.71564329374052
"FAF1",8.38215735575034,8.44481657518766,8.30125400388567,8.5523787264756,8.66125485090292,8.58853516316125
"ASNS",8.4140312487764,8.6566939458174,8.51395129990421,8.9242623134004,9.02724964631392,8.96648024315258
"ASNS",9.13626523572148,9.06536087718267,9.05611463729514,9.51355104588944,9.52790094820378,9.56469338449334
"CELA3A /// CELA3B",3.53529118345596,3.73461083092659,3.44836516796227,3.35136928258681,3.54915332288414,3.27218527934195
"PRR13",11.5151041364991,11.4994384874617,11.5150597457804,11.425412548678,11.4809818304741,11.4962982243754
"PRR13",11.949000651417,11.9479642218204,11.9568127054391,11.8841449053616,11.8549660839612,11.8964963898568
"SUMO2",12.9624402410642,12.9436162873792,12.9662892924518,12.5804917843397,12.5936669145202,12.5431450408566
"FAM89B",8.26270004512254,8.25726950105599,8.37752167728557,8.14987910258982,8.05247654322883,8.08091402002489
"VPS26B",7.90858975277544,7.74157623712281,7.80531008305359,6.8881547466547,6.95235215413249,6.84907248441065
"VPS26B",8.23021934080603,8.35848300264315,8.26422811301499,7.15885688514858,7.03453939561799,7.10317287993974
"PTK2",9.35206751310141,9.39436002738464,9.34525525409695,9.62881388373121,9.58894303192801,9.64963715585648
"PTK2",10.5656887003297,10.6732783979708,10.5535755062076,10.5457697821362,10.5822863168142,10.547972968177
"PRKCZ",8.39354251486485,8.2998174911666,8.27366346346306,8.04933086707176,8.07612124527493,8.15108176830945
"SERPINA5",4.67309296713472,4.55824071841056,4.70506264047777,4.56000020328906,4.67569707916654,4.46915272715944
